vessel_id,received_time_utc,latitude,longitude
5091,10:56.0,25.981492,-76.378765
4378,58:00.0,-16.52917,40.96107
4378,18:11.0,-34.554383,25.119433
5091,16:05.0,21.7804,-92.463268
4378,56:18.0,-17.229383,40.551083
4378,25:00.0,-17.31157,40.50103
4378,23:10.0,-34.55882,25.1013
4378,29:21.0,-34.56453,25.07903
4378,13:21.0,-34.59941,24.91907
4378,32:50.0,-34.56775,25.06648
5091,22:00.0,21.7636,-92.4784
5091,30:55.0,21.739897,-92.499762
4378,16:00.0,-17.1142,40.61717
5091,43:25.0,21.70876,-92.52771
4378,15:00.0,-16.75618,40.83117
4378,41:00.0,-16.83308,40.78662
4378,59:22.0,-17.2385,40.545717
4378,46:00.0,-16.84868,40.77699
4378,04:14.0,-16.722617,40.8499
4378,43:11.0,-34.57862,25.02953
4378,47:51.0,-34.58345,25.01298
4378,12:47.0,-23.777467,-2.3388
4378,19:11.0,-34.6013,24.8973
5091,14:00.0,18.77884,-93.15408
5091,07:05.0,21.64709,-92.58343
4378,53:01.0,-34.5888,24.99435
4378,33:52.0,-34.568867,25.062917
4378,59:40.0,-34.59433,24.97033
5091,49:00.0,18.75927,-93.16296
4378,46:12.0,-34.5817,25.018883
5091,46:00.0,26.08554,-76.10822
5091,14:05.0,21.63988,-92.58989
4378,34:00.0,-23.73872,-2.407067
4378,23:11.0,-34.6026,24.88225
4378,47:51.0,-34.52663,25.23035
5091,04:00.0,21.485498,-92.729017
5091,41:54.0,22.691498,-91.641578
4378,18:16.0,-17.12,40.613867
5091,28:06.0,21.61672,-92.61085
4378,53:51.0,-34.53215,25.20823
4378,59:40.0,-34.53747,25.18698
4378,58:00.0,-23.6936,-2.486417
4378,09:00.0,-16.91635,40.73535
4378,03:01.0,-34.54058,25.1747
4378,44:00.0,-17.01858,40.67262
4378,49:00.0,-17.03572,40.66235
4378,07:00.0,-23.67478,-2.519133
4378,12:00.0,-23.66575,-2.534817
4378,49:00.0,-17.20733,40.56395
4378,04:22.0,-16.723033,40.84965
4378,32:56.0,-16.809517,40.801167
4378,09:21.0,-34.59801,24.93407
4378,33:06.0,-16.810017,40.800883
4378,09:10.0,-34.54622,25.15227
5091,23:37.0,21.596383,-92.629268
4378,49:58.0,-17.211083,40.561733
5091,00:42.0,21.494842,-92.721018
4378,13:39.0,-34.55037,25.13582
4378,55:00.0,-17.22552,40.55338
5091,37:37.0,21.395645,-92.805468
4378,19:40.0,-34.5557,25.11402
4378,16:00.0,-34.61623,24.68548
4378,19:21.0,-34.61705,24.67095
5091,49:00.0,21.33042,-92.88236
5091,00:00.0,18.74123,-93.16685
4378,34:00.0,-17.33663,40.48518
4378,58:00.0,-17.4058,40.44247
4378,10:00.0,-23.55475,-2.731967
4378,29:11.0,-34.60453,24.85972
5091,44:12.0,21.331072,-92.88093
4378,50:08.0,-17.382167,40.456867
5091,54:18.0,21.32541,-92.90073
5091,42:31.0,21.322,-92.91296
4378,43:00.0,-17.7173,40.26425
5091,33:37.0,21.31729,-92.923168
4378,32:50.0,-34.60568,24.8461
4378,39:50.0,-34.60792,24.81987
5091,31:11.0,21.322803,-92.91035
4378,02:00.0,-17.41627,40.43616
5091,48:21.0,21.330462,-92.882242
4378,58:58.0,-17.407217,40.441617
4378,17:59.0,-23.654033,-2.55505
4378,08:00.0,-17.43332,40.42565
4378,43:31.0,-34.60912,24.80595
5091,38:19.0,21.31753,-92.92274
4378,11:31.0,-34.598767,24.926033
4378,30:00.0,-34.61953,24.63043
4378,44:31.0,-34.60943,24.80228
5091,20:00.0,21.32758,-92.89124
5091,51:41.0,21.32148,-92.91429
5091,58:43.0,21.321,-92.9155
4378,35:00.0,-23.62085,-2.6134
5091,01:27.0,21.32049,-92.91685
5091,58:56.0,21.32065,-92.916448
4378,52:21.0,-34.61145,24.77297
4378,33:00.0,-17.50517,40.38202
4378,50:11.0,-34.611,24.78125
4378,32:28.0,-17.504233,40.382567
5091,04:02.0,21.32025,-92.91737
4378,38:00.0,-17.52043,40.37297
4378,22:00.0,-17.83233,40.19255
5091,12:20.0,21.31957,-92.91895
5091,42:40.0,21.31622,-92.92483
5091,15:45.0,26.12115,-76.016477
4378,59:00.0,-34.61283,24.74962
4378,45:00.0,-15.57093,41.51812
5091,41:32.0,18.770223,-93.157712
4378,00:12.0,-34.6132,24.74345
4378,10:00.0,-34.61517,24.7052
4378,26:50.0,-23.636867,-2.585067
4378,40:46.0,-17.528767,40.367967
4378,46:00.0,-17.90007,40.15083
5091,49:52.0,21.31561,-92.92572
4378,03:00.0,-17.59752,40.33087
4378,14:00.0,-17.63128,40.31337
4378,29:50.0,-23.631,-2.5953
4378,43:35.0,-17.537283,40.363217
4378,44:00.0,-23.60345,-2.644533
4378,49:00.0,-34.62368,24.55892
4378,00:00.0,-34.62675,24.51467
5091,31:19.0,21.31884,-92.92041
5091,44:36.0,21.31599,-92.925187
4378,49:01.0,-34.6483,24.09758
5091,52:53.0,21.31536,-92.92606
5091,55:53.0,21.31528,-92.92619
4378,11:00.0,-34.62963,24.47153
4378,03:10.0,-34.59575,24.95713
4378,26:58.0,-34.643867,24.182567
5091,12:23.0,18.662848,-93.209322
5091,51:42.0,18.663935,-93.200895
5091,59:54.0,21.31437,-92.92754
4378,25:37.0,-18.357067,39.867633
5091,08:29.0,21.29707,-92.95271
5091,12:35.0,21.29632,-92.95362
4378,44:00.0,-18.23347,39.94403
5091,18:05.0,21.31215,-92.93075
5091,19:44.0,21.29509,-92.95518
4378,15:12.0,-17.812567,40.205167
5091,20:05.0,21.3121,-92.93084
4378,19:00.0,-23.537,-2.763767
4378,24:00.0,-34.63206,24.42512
5091,28:34.0,18.659678,-93.215608
4378,52:00.0,-17.91687,40.13925
4378,18:00.0,-18.33338,39.88282
4378,24:00.0,-18.35197,39.87086
5091,11:27.0,21.312723,-92.92986
4378,35:20.0,-23.506667,-2.818167
5091,57:00.0,26.16803,-75.89667
5091,28:06.0,21.31151,-92.93178
4378,19:18.0,-17.9917,40.085217
4378,29:00.0,-18.01772,40.06675
5091,27:46.0,26.203223,-75.803772
4378,41:11.0,-34.63263,24.3577
4378,30:58.0,-18.023183,40.0632
5091,14:08.0,21.312323,-92.930438
4378,47:21.0,-34.6342,24.33413
5091,21:35.0,21.29477,-92.9556
4378,23:30.0,-34.64312,24.19607
5091,43:32.0,21.31021,-92.93389
5091,47:36.0,21.30851,-92.93668
4378,39:11.0,-34.632183,24.365317
5091,29:34.0,21.29339,-92.95725
5091,32:15.0,21.2929,-92.95789
5091,51:56.0,21.30778,-92.93784
4378,43:22.0,-23.4915,-2.845333
5091,12:35.0,21.28543,-92.96626
4378,53:21.0,-34.63568,24.3112
4378,59:00.0,-18.10483,40.01785
5091,58:55.0,21.30689,-92.93913
5091,39:05.0,21.29168,-92.95932
5091,03:15.0,21.30635,-92.93996
4378,30:00.0,-34.64454,24.17095
4378,39:10.0,-34.64637,24.1356
4378,00:28.0,-18.107683,40.016267
5091,43:25.0,21.29086,-92.96023
5091,31:34.0,18.62606,-93.167083
5091,09:13.0,21.3056,-92.9409
5091,13:16.0,21.30505,-92.94161
4378,11:00.0,-18.13817,39.99905
4378,46:00.0,-23.48648,-2.854317
4378,55:41.0,-34.63633,24.30232
5091,47:55.0,21.28999,-92.9612
4378,40:20.0,-34.64667,24.13117
4378,03:43.0,-34.638333,24.271983
5091,32:55.0,21.30237,-92.94524
4378,30:38.0,-18.1954,39.966217
4378,55:00.0,-18.44237,39.81332
5091,39:33.0,21.30171,-92.9462
4378,34:00.0,-18.20648,39.95978
5091,19:22.0,21.28481,-92.96688
4378,08:50.0,-34.6397,24.25248
5091,43:44.0,21.30084,-92.94749
4378,41:00.0,-18.22445,39.9493
4378,22:00.0,-18.51827,39.76492
5091,23:15.0,21.2835,-92.96822
5091,49:36.0,21.29994,-92.94871
4378,06:00.0,-34.6283,24.49275
5091,53:34.0,21.30029,-92.94823
4378,48:00.0,-18.42182,39.82642
5091,53:44.0,21.28982,-92.96146
5091,58:56.0,21.28795,-92.96355
5091,59:35.0,21.29844,-92.95087
5091,02:25.0,21.29793,-92.95147
5091,03:14.0,21.28725,-92.96435
4378,16:10.0,-34.64138,24.22432
5091,09:14.0,21.28697,-92.96464
5091,28:36.0,21.28254,-92.96922
5091,33:15.0,21.28171,-92.97001
4378,03:00.0,-34.65137,24.0457
4378,30:00.0,-18.54138,39.7508
4378,36:00.0,-18.5592,39.74007
4378,05:50.0,-34.65215,24.03298
5091,37:54.0,21.28083,-92.97072
4378,27:13.0,-18.7086,39.653217
4378,59:00.0,-34.66603,23.8304
5091,41:46.0,21.28014,-92.97131
5091,48:11.0,21.27914,-92.9723
4378,44:33.0,-18.4137,39.8316
5091,53:00.0,26.23265,-75.72662
5091,52:45.0,21.27829,-92.97303
5091,38:46.0,21.2599,-92.9884
4378,18:00.0,-18.85447,39.56942
4378,12:00.0,-34.67015,23.78103
4378,34:22.0,-34.631017,24.38365
4378,00:00.0,-18.6296,39.69864
5091,57:26.0,21.27753,-92.97363
5091,43:16.0,21.259,-92.98904
5091,03:43.0,21.27723,-92.97386
4378,02:00.0,-18.6339,39.69617
5091,44:00.0,21.27975,-92.971702
4378,46:00.0,-18.93343,39.52417
4378,53:00.0,-18.95492,39.51187
5091,47:35.0,21.25812,-92.98954
5091,53:15.0,21.25695,-92.99015
5091,32:01.0,21.261165,-92.987732
5091,07:46.0,21.27574,-92.97507
4378,07:00.0,-18.64885,39.68772
5091,57:56.0,21.25595,-92.99059
5091,12:13.0,21.27509,-92.97565
5091,18:36.0,21.27392,-92.97662
5091,22:33.0,21.27346,-92.97698
4378,59:17.0,-18.6272,39.700033
4378,27:00.0,-34.65718,23.95202
4378,33:00.0,-34.65862,23.93053
5091,27:22.0,21.27251,-92.97778
4378,16:00.0,-17.81257,40.20517
5091,32:34.0,21.27159,-92.9787
5091,00:35.0,21.25529,-92.99082
5091,38:35.0,21.27045,-92.97945
4378,40:00.0,-18.74488,39.63215
5091,42:46.0,21.26982,-92.98002
5091,08:15.0,21.25349,-92.99143
5091,12:15.0,21.25256,-92.99168
4378,46:00.0,-18.76073,39.62298
5091,49:05.0,21.26879,-92.98093
4378,14:26.0,-18.670717,39.675133
5091,53:06.0,21.26809,-92.98159
5091,59:16.0,21.26707,-92.98261
5091,57:51.0,21.255948,-92.99059
4378,39:00.0,-34.66025,23.9065
5091,03:35.0,21.26634,-92.98333
4378,15:17.0,-18.673233,39.6737
4378,59:51.0,-23.460283,-2.901117
4378,18:01.0,-23.427267,-2.959517
5091,08:35.0,21.26547,-92.98412
4378,22:00.0,-28.94053,7.12205
4378,13:00.0,-18.83808,39.57873
4378,07:32.0,-18.997267,39.487683
4378,35:00.0,-34.645583,24.151533
4378,51:00.0,-34.64852,24.09107
5091,17:31.0,21.25189,-92.99184
5091,10:34.0,21.26512,-92.98444
5091,26:14.0,21.2623,-92.9869
4378,57:00.0,-34.65005,24.06818
4378,04:37.0,-34.667767,23.80905
4378,10:00.0,-19.49947,39.1877
4378,50:00.0,-34.6983,23.41557
4378,42:00.0,-34.6806,23.6709
4378,46:00.0,-34.6822,23.65352
5091,38:46.0,21.24634,-92.9924
5091,13:50.0,21.23773,-92.991617
4378,56:00.0,-19.13638,39.41225
4378,21:00.0,-19.20485,39.3722
5091,14:44.0,26.257893,-75.66023
5091,14:21.0,21.237608,-92.991615
5091,29:00.0,21.23426,-92.99129
4378,13:00.0,-19.50818,39.18265
4378,29:00.0,-19.22607,39.36005
4378,58:00.0,-34.70042,23.38587
4378,49:41.0,-34.6833,23.64115
4378,34:00.0,-19.23973,39.35178
4378,35:18.0,-19.244417,39.34895
4378,00:47.0,-19.640417,39.109933
4378,52:00.0,-34.68413,23.63123
4378,15:00.0,-19.51493,39.1787
4378,17:18.0,-19.51995,39.175867
4378,04:51.0,-34.687583,23.58495
4378,05:00.0,-34.68768,23.58368
4378,50:37.0,-19.286283,39.323333
4378,11:00.0,-34.68917,23.56208
4378,51:00.0,-19.12017,39.42125
4378,57:48.0,-19.30595,39.310817
4378,16:00.0,-34.6903,23.54297
4378,16:10.0,-34.6903,23.542967
4378,47:51.0,-34.697733,23.4231
4378,34:52.0,-23.397417,-3.012117
4378,15:37.0,-19.353633,39.279033
4378,24:00.0,-34.692,23.51413
4378,34:10.0,-34.6944,23.47505
4378,52:21.0,-34.69893,23.40605
4378,33:00.0,-19.40068,39.2481
4378,31:27.0,-19.3957,39.251383
4378,21:00.0,-23.31897,-3.1532
4378,48:00.0,-19.60372,39.12948
5091,58:01.0,21.203475,-92.989375
4378,22:00.0,-19.70432,39.07613
4378,42:00.0,-34.69637,23.4446
4378,01:31.0,-34.70187,23.37147
5091,21:00.0,21.33605,-92.86904
4378,30:00.0,-34.67624,23.71608
4378,47:38.0,-19.603717,39.129483
4378,54:00.0,-19.62085,39.12032
4378,55:08.0,-19.624533,39.118383
4378,23:10.0,-28.938917,7.119133
4378,36:00.0,-34.67832,23.69183
4378,27:33.0,-34.736567,23.046483
5091,26:00.0,21.17002,-92.98619
5091,31:47.0,21.167767,-92.985922
4378,32:00.0,-23.29863,-3.189317
4378,35:01.0,-23.293983,-3.197517
4378,27:00.0,-20.2776,38.7518
4378,13:00.0,-34.73001,23.10145
4378,17:20.0,-34.73185,23.08497
4378,11:15.0,-19.671833,39.09365
4378,44:31.0,-23.27735,-3.226383
4378,09:20.0,-34.70473,23.34205
4378,26:00.0,-19.7162,39.06975
4378,56:00.0,-19.80863,39.01638
4378,58:00.0,-23.25288,-3.268333
4378,02:10.0,-23.2457,-3.280517
5091,41:37.0,21.164003,-92.985585
4378,10:20.0,-34.70515,23.33832
4378,03:00.0,-19.82932,39.0043
4378,20:00.0,-34.7087,23.30147
4378,21:21.0,-34.70913,23.29627
4378,15:01.0,-34.730883,23.093867
4378,08:00.0,-23.23587,-3.2974
4378,33:31.0,-34.73935,23.0239
4378,26:10.0,-34.71085,23.2778
4378,43:00.0,-20.14232,38.83103
4378,34:41.0,-34.713933,23.245133
5091,35:00.0,21.14203,-92.98849
4378,55:00.0,-20.18013,38.80888
4378,01:00.0,-20.19682,38.79893
4378,39:40.0,-34.71592,23.22628
4378,30:00.0,-19.91537,38.95517
4378,52:00.0,-19.98445,38.91708
4378,42:50.0,-34.71708,23.21447
4378,45:50.0,-34.7182,23.20328
5091,03:00.0,26.31746,-75.50489
4378,20:12.0,-23.213367,-3.336
4378,17:00.0,-20.24448,38.77098
4378,50:01.0,-34.719833,23.187583
4378,51:30.0,-34.72043,23.1821
4378,33:00.0,-20.29537,38.7417
4378,23:10.0,-34.73454,23.063
4378,37:52.0,-23.392167,-3.02145
4378,57:40.0,-34.72315,23.15927
4378,49:30.0,-23.371933,-3.057933
4378,38:55.0,-19.941917,38.940317
4378,03:11.0,-34.72548,23.1386
4378,22:00.0,-20.07708,38.8684
4378,20:21.0,-23.31925,-3.152667
4378,04:42.0,-34.726083,23.13285
4378,28:51.0,-34.73722,23.04148
5091,19:56.0,21.124117,-92.991365
4378,09:01.0,-34.72813,23.11657
4378,36:31.0,-34.7402,23.01258
4378,51:00.0,-20.35058,38.71037
4378,30:00.0,-20.46895,38.64157
4378,12:00.0,-20.77408,38.45503
4378,27:00.0,-20.81637,38.42904
4378,43:11.0,-34.74172,22.98747
4378,42:56.0,-20.6873,38.509517
4378,41:00.0,-20.50207,38.62115
4378,49:11.0,-34.74323,22.96497
4378,18:00.0,-34.6721,23.76023
4378,53:31.0,-34.75157,22.727
4378,59:10.0,-34.75222,22.7063
4378,12:52.0,-34.7539,22.6567
4378,32:00.0,-20.83148,38.42
4378,31:09.0,-23.193467,-3.370017
4378,22:21.0,-23.209417,-3.34265
4378,53:50.0,-34.74403,22.94758
4378,46:00.0,-20.51812,38.61147
4378,59:00.0,-20.55467,38.5898
4378,58:50.0,-34.74468,22.92898
4378,29:00.0,-23.19822,-3.361833
5091,50:54.0,26.376158,-75.352008
4378,51:55.0,-20.534467,38.601583
4378,02:31.0,-34.74515,22.91527
4378,07:41.0,-34.7458,22.89627
4378,06:00.0,-20.57648,38.57712
4378,13:00.0,-34.7464,22.87665
4378,19:00.0,-20.61535,38.5546
4378,45:00.0,-20.86955,38.39718
4378,51:00.0,-20.88675,38.38723
5091,44:07.0,21.054933,-93.018592
4378,19:01.0,-34.7472,22.85443
4378,22:50.0,-34.7478,22.84045
4378,17:02.0,-34.746967,22.861783
4378,24:00.0,-20.63225,38.54442
4378,03:51.0,-34.75274,22.68938
4378,26:09.0,-20.637783,38.540933
4378,37:00.0,-20.66927,38.52097
4378,43:00.0,-20.68677,38.50985
4378,28:50.0,-34.74847,22.8185
4378,51:00.0,-23.15745,-3.43045
4378,49:00.0,-20.70398,38.49892
4378,07:00.0,-20.93427,38.35867
5091,16:00.0,21.08387,-93.00138
5091,49:00.0,21.05362,-93.00904
4378,33:42.0,-34.74903,22.8005
4378,18:00.0,-20.96678,38.33922
4378,33:28.0,-19.564367,39.15095
4378,39:41.0,-34.74992,22.7784
4378,56:00.0,-20.72568,38.48518
4378,08:20.0,-34.75338,22.6731
4378,43:30.0,-34.75018,22.76422
4378,16:06.0,-20.960583,38.34295
4378,49:40.0,-34.75122,22.74132
4378,41:56.0,-20.684367,38.511367
5091,04:26.0,21.054938,-93.014362
4378,23:01.0,-34.76457,22.40387
4378,20:00.0,-21.30215,38.11165
4378,22:47.0,-21.30845,38.107333
5091,49:17.0,21.04148,-93.004308
4378,29:11.0,-34.76562,22.38233
4378,19:31.0,-34.7548,22.6324
4378,38:00.0,-21.51962,37.96587
4378,04:00.0,-21.59488,37.91623
5091,44:00.0,21.20924,-92.98947
4378,51:39.0,-34.751417,22.733867
5091,46:06.0,21.050097,-93.009303
5091,23:06.0,21.04517,-93.005885
4378,54:50.0,-34.751717,22.722083
4378,03:27.0,-21.5944,37.91655
4378,32:50.0,-34.76618,22.36963
5091,23:16.0,21.027772,-92.995668
4378,23:01.0,-34.75523,22.6195
4378,22:00.0,-23.09912,-3.528267
4378,47:00.0,-21.04813,38.28718
4378,23:00.0,-21.14682,38.21907
4378,29:02.0,-34.75585,22.5976
4378,15:00.0,-21.1227,38.23594
5091,20:55.0,21.03684,-93.00194
5091,58:35.0,21.03131,-92.99834
4378,58:00.0,-21.4075,38.04072
5091,45:46.0,26.444122,-75.174268
4378,33:50.0,-34.75657,22.58037
4378,49:31.0,-34.7698,22.31182
5091,00:00.0,21.03117,-92.99825
4378,38:51.0,-34.7574,22.56232
4378,42:41.0,-34.758,22.54838
4378,48:51.0,-34.75865,22.52612
4378,52:41.0,-34.75923,22.51245
4378,32:00.0,-23.08215,-3.5569
4378,49:00.0,-21.21802,38.17073
4378,43:17.0,-21.20125,38.18225
5091,41:17.0,21.042762,-93.004763
4378,57:17.0,-21.239267,38.155733
5091,48:34.0,21.041597,-93.004343
4378,37:31.0,-34.76688,22.35305
5091,50:00.0,26.44923,-75.16108
5091,21:35.0,21.028,-92.99583
4378,47:11.0,-34.758333,22.53215
4378,13:00.0,-21.44865,38.01283
4378,59:30.0,-34.76027,22.48805
4378,01:42.0,-34.760733,22.480233
4378,04:00.0,-23.1331,-3.471267
4378,04:11.0,-23.13285,-3.471667
4378,19:18.0,-21.29895,38.11375
4378,27:00.0,-21.32022,38.09912
4378,03:51.0,-34.76107,22.4725
5091,28:34.0,21.02702,-92.99506
4378,09:00.0,-21.61097,37.90642
4378,09:51.0,-34.7621,22.45082
4378,19:27.0,-21.467267,38.000583
4378,31:00.0,-21.50045,37.97847
4378,34:57.0,-21.511517,37.971133
4378,04:26.0,-21.597383,37.914667
4378,13:30.0,-34.7627,22.43763
4378,43:31.0,-34.76748,22.33228
4378,19:10.0,-34.76385,22.41735
4378,42:31.0,-34.790133,22.129383
4378,23:22.0,-34.80518,21.97678
5091,35:00.0,21.01554,-92.98792
4378,18:00.0,-21.63783,37.88992
4378,59:41.0,-34.79692,22.06358
4378,03:11.0,-34.79817,22.05008
4378,39:00.0,-21.70192,37.8515
4378,44:00.0,-21.71783,37.84177
4378,04:52.0,-34.798867,22.043883
4378,48:00.0,-21.73075,37.83413
4378,36:54.0,-22.263383,37.521917
4378,19:36.0,-21.6435,37.886467
4378,09:01.0,-34.8004,22.02837
4378,53:00.0,-21.74787,37.82376
4378,20:37.0,-21.646617,37.884567
4378,53:01.0,-34.77143,22.29995
4378,40:00.0,-23.067,-3.58295
4378,01:00.0,-23.02833,-3.649567
5091,59:16.0,21.01116,-92.985073
4378,04:16.0,-21.966967,37.695417
4378,05:39.0,-34.799183,22.04085
5091,12:15.0,20.995872,-92.976242
5091,38:17.0,20.990647,-92.973055
4378,58:51.0,-34.77347,22.27965
4378,03:00.0,-34.77485,22.26515
4378,06:41.0,-23.12815,-3.47945
4378,19:00.0,-21.82545,37.77715
5091,19:00.0,21.00736,-92.98252
4378,37:00.0,-22.06898,37.63398
4378,03:00.0,-22.15508,37.5846
4378,12:51.0,-34.80167,22.01428
4378,03:07.0,-21.777433,37.8055
4378,09:00.0,-34.77703,22.2444
4378,13:50.0,-34.77905,22.22765
4378,39:00.0,-21.02433,38.30305
4378,29:00.0,-21.85778,37.75834
4378,29:30.0,-34.80687,21.95493
4378,19:31.0,-34.78128,22.20795
4378,10:00.0,-22.17502,37.57302
4378,12:00.0,-22.18267,37.56868
4378,19:41.0,-34.80404,21.98975
4378,23:12.0,-34.78283,22.19543
4378,52:00.0,-21.92962,37.71767
4378,29:21.0,-34.78518,22.17428
5091,46:35.0,26.445183,-75.171365
4378,04:55.0,-23.021667,-3.6609
4378,33:10.0,-34.78662,22.16142
4378,34:42.0,-34.787233,22.156317
5091,04:35.0,20.98582,-92.969862
5091,05:35.0,20.985633,-92.969747
4378,09:31.0,-34.800533,22.026617
4378,00:00.0,-21.9551,37.70252
4378,39:10.0,-34.78892,22.14108
4378,43:51.0,-34.79068,22.1246
5091,23:57.0,21.00625,-92.981838
5091,08:17.0,20.9971,-92.97688
4378,49:52.0,-34.793,22.1021
4378,40:00.0,-22.27363,37.51605
4378,53:50.0,-34.79458,22.08673
5091,12:00.0,26.47752,-75.08732
5091,50:00.0,26.52682,-74.95761
4378,32:00.0,-22.05532,37.64212
5091,58:00.0,26.62102,-74.71356
4378,46:00.0,-22.29147,37.50587
4378,19:57.0,-22.404683,37.441333
4378,03:20.0,-34.83813,21.62625
5091,27:05.0,20.981458,-92.967793
4378,33:30.0,-34.80803,21.94102
4378,33:07.0,-22.448717,37.417117
5091,50:00.0,20.97734,-92.96583
4378,39:40.0,-34.8099,21.91932
4378,43:10.0,-34.81092,21.907
4378,49:31.0,-34.81263,21.88438
4378,09:00.0,-22.3685,37.4616
4378,59:52.0,-34.83683,21.63827
4378,11:50.0,-34.801333,22.017917
5091,24:00.0,20.94705,-92.95528
5091,32:00.0,20.93204,-92.95089
4378,19:00.0,-22.40197,37.44285
4378,12:00.0,-23.00875,-3.68325
4378,02:00.0,-22.72803,37.24655
4378,04:28.0,-22.733617,37.24295
5091,18:09.0,20.97221,-92.963623
5091,24:00.0,20.97118,-92.96325
4378,08:00.0,-22.74387,37.23632
4378,53:00.0,-34.81348,21.87207
4378,59:51.0,-34.81543,21.84788
5091,14:00.0,20.97307,-92.96397
4378,49:59.0,-34.833217,21.672467
4378,25:00.0,-22.4221,37.43172
4378,14:00.0,-22.75902,37.22648
4378,03:12.0,-34.81655,21.83618
4378,04:42.0,-34.8171,21.830917
4378,09:02.0,-34.84027,21.60683
4378,23:00.0,-22.94923,37.10893
4378,09:01.0,-34.8186,21.81568
4378,13:51.0,-34.82015,21.79875
4378,17:13.0,-34.82125,21.78697
5091,19:09.0,20.97206,-92.96354
4378,00:48.0,-22.538883,37.36395
4378,48:00.0,-22.49658,37.3902
4378,20:21.0,-34.822217,21.775783
4378,53:00.0,-22.51327,37.3799
4378,18:08.0,-22.771383,37.218583
4378,37:00.0,-22.82292,37.18567
4378,43:00.0,-23.00517,37.07595
4378,23:31.0,-34.82353,21.76485
5091,19:01.0,26.486075,-75.06527
4378,28:00.0,-22.62702,37.31035
4378,43:00.0,-22.83932,37.1755
4378,29:40.0,-34.82572,21.7434
4378,22:21.0,-34.823033,21.768833
4378,47:00.0,-23.01807,37.0683
4378,30:51.0,-34.82618,21.73925
4378,36:52.0,-34.82847,21.71842
4378,43:52.0,-34.83095,21.69403
5091,15:00.0,20.96158,-92.95961
5091,57:15.0,26.619715,-74.717083
4378,48:00.0,-22.85305,37.167
4378,53:11.0,-34.83435,21.66147
4378,23:10.0,-34.823367,21.766033
4378,49:50.0,-34.83313,21.67317
4378,10:00.0,-22.91358,37.13022
4378,16:00.0,-22.93027,37.12017
4378,23:00.0,-22.60967,37.32065
4378,53:00.0,-23.0327,37.0596
4378,23:00.0,-23.11995,37.00673
4378,37:12.0,-34.8523,21.51045
4378,41:53.0,-34.85423,21.49423
4378,41:39.0,-34.85415,21.494867
4378,49:12.0,-34.85737,21.4687
5091,04:00.0,26.62818,-74.69456
4378,52:00.0,-23.20157,36.95595
4378,52:52.0,-34.85909,21.45598
4378,58:00.0,-23.21598,36.9471
4378,03:51.0,-34.890183,21.21125
4378,59:11.0,-34.86187,21.43397
4378,03:12.0,-34.86363,21.41995
4378,04:00.0,-23.23283,36.9368
4378,44:57.0,-23.679383,36.656567
4378,09:31.0,-34.86637,21.39793
4378,43:31.0,-34.88115,21.27985
4378,32:00.0,-22.97398,-3.744067
5091,11:57.0,26.639067,-74.666298
4378,45:00.0,-23.51512,36.76018
4378,11:00.0,-23.58538,36.7157
4378,13:22.0,-34.86813,21.3846
4378,50:00.0,-34.88413,21.2578
5091,34:30.0,20.884445,-92.934217
4378,19:00.0,-23.6071,36.70193
5091,31:06.0,26.664623,-74.599735
4378,28:00.0,-23.3029,36.89322
4378,50:01.0,-34.857733,21.4659
4378,33:00.0,-23.31455,36.88608
4378,48:00.0,-23.6868,36.65192
5091,09:00.0,20.92402,-92.94815
5091,36:00.0,20.90154,-92.93816
4378,16:21.0,-34.86942,21.37422
4378,22:31.0,-34.87195,21.35257
4378,29:25.0,-34.87423,21.33265
4378,59:00.0,-23.38685,36.84128
4378,35:41.0,-34.87748,21.3067
4378,53:20.0,-34.8593,21.4543
5091,06:00.0,20.89243,-92.93576
4378,12:42.0,-34.84182,21.59425
4378,40:00.0,-34.8797,21.29065
5091,06:00.0,20.87576,-92.93324
4378,21:28.0,-34.871567,21.356
4378,23:52.0,-34.84652,21.55593
4378,39:00.0,-23.49657,36.77195
4378,29:42.0,-34.84908,21.53615
4378,33:41.0,-34.85075,21.52252
5091,39:00.0,20.88317,-92.93399
4378,58:00.0,-23.71537,36.63425
4378,16:00.0,-24.10122,36.39838
4378,34:50.0,-34.904333,21.106133
4378,17:00.0,-24.29747,36.27813
4378,01:48.0,-23.726,36.62775
4378,18:37.0,-23.7723,36.599517
4378,52:00.0,-34.91343,21.04582
4378,04:32.0,-34.919533,21.002267
4378,19:42.0,-34.927783,20.9485
4378,29:00.0,-23.80065,36.5825
4378,31:00.0,-23.80573,36.57952
5091,43:00.0,20.86577,-92.93325
5091,01:00.0,21.02174,-92.99149
4378,20:57.0,-23.778833,36.5956
4378,57:00.0,-34.91602,21.02767
4378,40:01.0,-34.937933,20.875317
4378,20:31.0,-22.889067,-3.89635
5091,34:57.0,20.819143,-92.952652
4378,56:00.0,-23.87688,36.53592
5091,36:00.0,26.67109,-74.58254
5091,04:56.0,20.843005,-92.939287
4378,02:00.0,-23.89418,36.52555
4378,43:00.0,-24.18677,36.346
4378,34:50.0,-34.935467,20.89395
4378,33:00.0,-34.93468,20.90002
5091,47:16.0,20.816082,-92.954748
5091,10:18.0,20.841535,-92.939818
4378,04:00.0,-23.90037,36.5219
4378,19:57.0,-21.829,37.775133
4378,41:56.0,-23.837183,36.560033
